"year","oblast","rayon","Voted","dem","prorus","region","sum"
2019,"Хмельницька область","Кам'янець-Подільський район",28356,0.339081675835802,0.111651854986599,"Серединний пояс",0.450733530822401
2019,"Хмельницька область","Новоушицький район",12324,0.406848425835768,0.131856540084388,"Серединний пояс",0.538704965920156
2019,"Хмельницька область","місто Кам'янець-Подільський",32055,0.348650756512245,0.139728591483388,"Серединний пояс",0.488379347995633
2019,"Черкаська область","місто Черкаси",106368,0.313280309867629,0.188534145607702,"Серединний пояс",0.501814455475331
2019,"Черкаська область","Черкаський район",29739,0.265039174148425,0.133662866942399,"Серединний пояс",0.398702041090824
2019,"Черкаська область","Драбівський район",15590,0.332584990378448,0.12674791533034,"Серединний пояс",0.459332905708788
2019,"Черкаська область","Чигиринський район",12052,0.282442748091603,0.144955194158646,"Серединний пояс",0.427397942250249
2019,"Черкаська область","Чорнобаївський район",18821,0.316295627224908,0.111577493225652,"Серединний пояс",0.427873120450561
2019,"Черкаська область","Городищенський район",16175,0.2887171561051,0.118578052550232,"Серединний пояс",0.407295208655332
2019,"Черкаська область","Канівський район",8675,0.3164265129683,0.115619596541787,"Серединний пояс",0.432046109510086
2019,"Черкаська область","Катеринопільський район",9953,0.338691851703004,0.115743996784889,"Серединний пояс",0.454435848487893
2019,"Черкаська область","Корсунь-Шевченківський район",19737,0.339869281045752,0.149972133556265,"Серединний пояс",0.489841414602017
2019,"Черкаська область","Лисянський район",10128,0.383787519747235,0.116804897314376,"Серединний пояс",0.500592417061611
