"rayon","oblast","pop_2006","pop_2007","pop_2012","pop_2014","pop_2019","ua_2006","ua_2007","ua_2012","ua_2014","ua_2019","ru_2006","ru_2007","ru_2012","ru_2014","ru_2019","rayon_en"
"місто Жовті Води","Дніпропетровська область",0.153495544893763,0.189512255861112,0.18455259305266,0.123808547709337,0.667116048317515,0.0532556545579164,0.0664555836209043,0.161084246484184,0.482986573741929,0.087737273511648,0.677793008910213,0.673094026824149,0.626680271505257,0.339704827303474,0.227189387402934,"Zhovti Vody"
"місто Запоріжжя","Запорізька область",0.145263552982594,0.190204160708049,0.195489080948756,0.0915713691823443,0.605386163759912,0.0861865407319953,0.0585333771785597,0.205627453614557,0.511425799937971,0.123623738567742,0.668053183326642,0.667722011068371,0.56113623811443,0.331005061269739,0.253039595801305,"Zaporizhzhia"
"місто Зборів","Тернопільська область",0.380513814832768,0.573514851485149,0.405570060922541,0.110486364914254,0.495987158908507,0.510664081434804,0.361138613861386,0.531186539019437,0.860275513072814,0.459069020866774,0.0625302956858943,0.0420792079207921,0.0501885697708152,0.0115265673320214,0.0184590690208668,"Zboriv"
"місто Знам'янка","Кіровоградська область",0.212753521538372,0.263245033112583,0.229618722876627,0.137855269686016,0.70866077275704,0.0721842305219475,0.0725827814569536,0.269993800371978,0.585867176979233,0.091683038637852,0.470629493249167,0.584172185430464,0.471326720396776,0.189949677510809,0.179927963326785,"Znamianka"
"місто Золотоноша","Черкаська область",0.462781227051205,0.510374096196165,0.432845970758245,0.161897863093082,0.748850469008644,0.118632752520195,0.115686890914807,0.29760285617137,0.737685621151757,0.128839433511127,0.326657320248348,0.304542596667715,0.247279836790207,0.0674574429554509,0.0800993194776531,"Zolotonosha"
"місто Калуш","Івано-Франківська область",0.420944899314008,0.584482558813304,0.353622356206335,0.082719057459211,0.501898383174779,0.433032750608542,0.310001158882837,0.56748652183622,0.88357030503038,0.442003327503093,0.082097809249834,0.0739367249971028,0.067789581140141,0.0160379977176696,0.0283264365854699,"Kalush"
"місто Кам'янець-Подільський","Хмельницька область",0.37785699308031,0.526764133011053,0.372613321673225,0.119368346702992,0.66201840586492,0.224617320192913,0.15262947926689,0.380629645824224,0.788002623480147,0.231882701606614,0.289473684210526,0.257386243634572,0.227712189671088,0.058321981736542,0.0825144283263142,"Kamianets-Podilskyi"
"місто Кам'янське","Дніпропетровська область",0.166997930955833,0.239030391397458,0.214757460883386,0.107687939234755,0.648208244940084,0.073222984311106,0.0741513646512052,0.233035148573331,0.52947161685715,0.0839745427441087,0.628720613870742,0.590814234291703,0.521859126494056,0.305222308984643,0.24726793188464,"Kamianske"
"місто Канів","Черкаська область",0.430274050813588,0.496890117484451,0.382680412371134,0.142381494786647,0.687770614836909,0.162146731373109,0.131843661214774,0.336247422680412,0.741873302374485,0.187145193880496,0.311447330859263,0.309529294325424,0.252948453608247,0.0786822045036362,0.10228038102569,"Kaniv"
"місто Каховка","Херсонська область",0.109444908795909,0.146549859398659,0.166655778402038,0.0966001079330815,0.605034227039361,0.0971040857465952,0.0627839065541856,0.178611092964003,0.524786061213476,0.116015402167712,0.707065244112297,0.716526065325546,0.618997844123604,0.317246164520854,0.258770678836281,"Kakhovka"
"місто Керч","АР Крим, Севастополь",0.0430508690392818,0.0441504158996858,0.0638741921901031,NA,NA,0.0211752721716432,0.0194732398654727,0.0750965710415027,NA,NA,0.869599541605653,0.882703832366822,0.817183237830218,NA,NA,"Kerch"
"місто Київ","Київська область, Київ",0.392220230945359,0.461560893333265,0.320422432763117,0.0863185641290022,0.516667798682334,0.204812827610092,0.1703703269513,0.437750659620506,0.783261476033477,0.333048388818273,0.298332366708905,0.284629266401968,0.212410053489366,0.0827455170607385,0.123522962129224,"Kyiv"
"місто Кобеляки","Полтавська область",0.314767424356465,0.48472775564409,0.403918464278646,0.134224172317511,0.778078766409669,0.227005870841487,0.154050464807437,0.302592519295468,0.754088552054248,0.109397791206501,0.318229715489989,0.285690571049137,0.255293884820898,0.0725967291583566,0.0964784330068764,"Kobeliaky"
"місто Ковель","Волинська область",0.49303919468837,0.653291914746743,0.479830434343774,0.12110505417592,0.683513312639356,0.208502891411437,0.14795639543245,0.348114254954076,0.807153913453126,0.236785729899882,0.161785178839152,0.148617942301608,0.152272650809138,0.0361733629450165,0.0591964324749705,"Kovel"
"місто Козятин","Вінницька область",0.350783983413243,0.567019210015109,0.553649749373434,0.0893867924528302,0.656962287608786,0.219126603602436,0.147636520612994,0.242324561403509,0.827044025157233,0.243680066307501,0.237916288713231,0.215195337794086,0.177318295739348,0.0422955974842767,0.0791545793617903,"Kozyatin"
"місто Коломия","Івано-Франківська область",0.411306296067799,0.513328035830384,0.362420242024202,0.103051798729392,0.439517736149861,0.376367828035198,0.318933757133569,0.511199119911991,0.838211794052305,0.469260661618175,0.127220183784135,0.124033807700643,0.111111111111111,0.0318041859921269,0.0448884017536867,"Kolomyia"
"місто Конотоп","Сумська область",0.285646873771136,0.357288701003652,0.321644066696944,0.138913766632549,0.685251738152017,0.134119806003408,0.144249849020792,0.33854538376695,0.694344933469806,0.121116447788265,0.414340018351029,0.405745837287551,0.312787906312853,0.117771238485159,0.171262553320122,"Konotop"
"місто Коростень","Житомирська область",0.20376055257099,0.220862719370182,0.255634796537127,0.137006161652773,0.689589618547754,0.0851289922663676,0.0809578481220272,0.185118797910072,0.625870887197455,0.123899656982271,0.569071373752878,0.613711661472855,0.531444262232562,0.176795135113366,0.167169483820308,"Korosten"
"місто Костянтинівка","Донецька область",0.0219840868325438,0.0364296861009491,0.0584600760456274,0.0607821035290037,0.253261872336687,0.0206733201490135,0.0196986364450357,0.071802009777295,0.277551374317177,0.0476211395685982,0.896863358322219,0.895341400393973,0.846109451385117,0.564900719673979,0.685630189342354,"Kostiantynivka"
"місто Краматорськ","Донецька область",0.0637836148677974,0.0751188133070904,0.101571002394274,0.0624441444353597,0.334313252307197,0.0255551118904186,0.0264029571311987,0.118356529198622,0.340229316803255,0.10267210741082,0.861122202739536,0.842993615284912,0.743966300910336,0.517674126751726,0.546677782165475,"Kramatorsk"
"місто Красний Луч","Луганська область",0.0230774743782699,0.0363472107204698,0.0477965154197335,NA,NA,0.0440765426789938,0.0170443423925318,0.052697288735675,NA,NA,0.88743639360711,0.909297598434089,0.864250442560328,NA,NA,"Krasnyi Luch"
"місто Краснодон","Луганська область",0.0277692349440093,0.0417571998577806,0.0541461992239194,NA,NA,0.0250013568030103,0.010093627780192,0.0473274566538815,NA,NA,0.886697903287081,0.90042665823885,0.858219500706547,NA,NA,"Krasnodon"
"місто Красноперекопськ","АР Крим, Севастополь",0.0811957925816571,0.0791741971361045,0.0903419016720739,NA,NA,0.037952881835517,0.0381621020436535,0.112469844438899,NA,NA,0.768653503106354,0.79417489225636,0.764162715248315,NA,NA,"Krasnoperekopsk"
"місто Кременець","Тернопільська область",0.49882419339667,0.528910341994454,0.355465320456541,0.0847734703409622,0.600483529767301,0.270811776878939,0.295470884255931,0.473990342405619,0.858477347034096,0.311272287700212,0.152572664848086,0.128684399712437,0.148375768217735,0.0274404483886035,0.0661831368993654,"Kremenets"
"місто Кременчук","Полтавська область",0.217302340808643,0.317452352136651,0.293960687595012,0.140172995286783,0.649151665037097,0.163019952347174,0.124056636262558,0.26571486281055,0.647945016012171,0.151768562719273,0.479229188265037,0.467731302456928,0.411951056162097,0.161206924067198,0.175751998619658,"Kremenchuk"
"місто Кривий Ріг","Дніпропетровська область",0.142140227417843,0.199242913064051,0.196601043361664,0.117680558174618,0.70565475520329,0.0697115841812822,0.061008588921868,0.199768141852491,0.483273618706393,0.0750302102332005,0.670673423086851,0.651458969616151,0.573573059759342,0.346204035451631,0.202896429563246,"Kryvyi Rih"
"місто Кропивницький","Кіровоградська область",0.395863647510831,0.421573272736063,0.354720865458362,0.138622236210559,0.683720142300525,0.0933295185154909,0.0923753807474738,0.282111573083599,0.70353686363994,0.1690778700096,0.368634022725415,0.404206353043562,0.336999959633472,0.109036902982139,0.124106386583093,"Kropyvnytskyi"
"місто Куп'янськ","Харківська область",0.0804319150894199,0.104727198419726,0.100043956043956,0.0717917116006779,0.479389312977099,0.0312893033528636,0.0319801103467066,0.123032967032967,0.289375032095722,0.0655057251908397,0.768244424675603,0.799400585791159,0.751428571428571,0.471216556257382,0.443845419847328,"Kupiansk"
"місто Кіровськ","Луганська область",0.0269462569108931,0.0430051813471503,0.0493338884263114,NA,NA,0.0142949643871096,0.0128957973517559,0.0367749097973911,NA,NA,0.903272401255168,0.90944156591825,0.890438523452678,NA,NA,"Kirovsk"
"місто Кіровське","Донецька область",0.0146365843210053,0.0296204449955225,0.0375750195703227,NA,NA,0.0135656147365415,0.013501412137494,0.0394015830216578,NA,NA,0.928673425674711,0.909003237583523,0.897103592241454,NA,NA,"Kirovske"
"місто Кіцмань","Чернівецька область",0.457549567869853,0.572654303902574,0.456175875036159,0.139666561811891,0.662274096385542,0.277071682765633,0.210905065042901,0.390801272779867,0.797420572507078,0.257153614457831,0.163955261820031,0.154995848325491,0.140295053514608,0.0333438188109468,0.045933734939759,"Kitsman"
"місто Ладижин","Вінницька область",0.437182526244497,0.588014981273408,0.460226740372904,0.121057466571399,0.660047656870532,0.155181171689807,0.10869746150645,0.255036072332053,0.77574767786057,0.211051855213889,0.254994920419912,0.203828547648772,0.245760329804179,0.0657344084923956,0.109383864745263,"Ladyzhyn"
"місто Лебедин","Сумська область",0.397243533165863,0.464864461205287,0.410109561752988,0.205628648601551,0.739348855183074,0.176250933532487,0.190277051751176,0.243691899070385,0.652522436176701,0.0987344217949956,0.308371240410075,0.268538570681801,0.324369189907039,0.0953210769364817,0.128296782919525,"Lebedyn"
"місто Лиман","Донецька область",0.027365231995258,0.0344793355613646,0.0589275936144223,0.0630871562778578,0.312120335551056,0.0160700760694175,0.0175705635154363,0.0494924392401331,0.234039635191662,0.0509690483077813,0.883623670431719,0.90559544687469,0.869845415104671,0.595350750874306,0.617703210876483,"Lyman"
"місто Лисичанськ","Луганська область",0.0363942080542509,0.0403706640820043,0.0565373742812638,0.0540958268933539,0.382277162591821,0.015202467969206,0.0124680588598114,0.0646333724351455,0.300507838374917,0.0621368271022914,0.900655901725911,0.908787852086821,0.848849060594989,0.555266063148598,0.538838943098345,"Lysychansk"
"місто Лозова","Харківська область",0.0990372540812055,0.123367664516957,0.103961870717903,0.0957576943778441,0.58247191011236,0.0459606529928841,0.0451439022042545,0.15274054215073,0.339531242354553,0.0665577119509704,0.72791963164504,0.763339429524818,0.711386654751266,0.494299554729168,0.336138917262513,"Lozova"
"місто Лубни","Полтавська область",0.281327771741035,0.366782978382064,0.323824687099199,0.130379685139153,0.706689014170349,0.151179501559816,0.144667709461356,0.316527353942771,0.71136131013306,0.134999238153284,0.427670090083774,0.410419925400072,0.329574101101234,0.114831603060876,0.134440550561227,"Lubny"
"місто Луганськ","Луганська область",0.0546088786685895,0.0706300559791366,0.0787012029824676,NA,NA,0.0267997037845422,0.0207139416288766,0.101175722269058,NA,NA,0.864715282379078,0.853308084583313,0.7777688032268,NA,NA,"Luhansk"
"місто Луцьк","Волинська область",0.439081812831077,0.58277691348839,0.344706632653061,0.119340223281708,0.570652928772554,0.292052365919347,0.207896491414546,0.491450095663265,0.809371514307994,0.338005227470737,0.191119553391478,0.159852737972152,0.145049426020408,0.041477884055396,0.0644216321325303,"Lutsk"
"місто Львів","Львівська область",0.277071801850971,0.436024166493057,0.27644322349069,0.0664636371644665,0.263184443575893,0.490275490676043,0.38317492929888,0.606442834743621,0.875159508198784,0.636534613444508,0.150668406295457,0.136007164699487,0.104168664394656,0.0343077910474057,0.0471322770411794,"Lviv"
"місто Люботин","Харківська область",0.121518465029915,0.176969891095452,0.204504323346069,0.135004237801187,0.573203285420945,0.0637507736744378,0.079996796925048,0.188819625980294,0.383339387335028,0.085523613963039,0.588473970153359,0.662556053811659,0.578322943897044,0.386850708318198,0.327926078028747,"Liubotyn"
"місто Макіївка","Донецька область",0.0158487675183633,0.0310830337040895,0.0467731699577729,NA,NA,0.0144292731287459,0.0118571572585484,0.0509226488320437,NA,NA,0.922301834076878,0.919486541886488,0.875320364177793,NA,NA,"Makiivka"
"місто Малин","Житомирська область",0.402470088768815,0.55061375483437,0.554592445328032,0.154856720584613,0.693527731258004,0.238131995368584,0.15142088447957,0.211610337972167,0.763363166105592,0.212097330312285,0.277113083751447,0.23675802925845,0.207316103379722,0.0460628951473848,0.0702393852822382,"Malyn"
"місто Марганець","Дніпропетровська область",0.151044584967582,0.175466954022989,0.176595269968764,0.131160213876184,0.651129324907714,0.0776434803489954,0.0674838362068965,0.189480142793396,0.421439154802551,0.0733904773822186,0.666093012086769,0.67645474137931,0.61144578313253,0.393416221091284,0.260151410874054,"Marhanets"
"місто Маріуполь","Донецька область",0.0187871463747613,0.0310250079643198,0.089376623808284,0.0477456879645662,0.323960540254237,0.020832903696799,0.0170635552723797,0.0952486469418393,0.231620636545397,0.059474311440678,0.88159354596561,0.910226186683657,0.77275270473141,0.67139563582792,0.603667902542373,"Mariupol"
"місто Мелітополь","Запорізька область",0.0726046918222424,0.0937789399139293,0.122163485237375,0.0685714285714286,0.451972919625892,0.0492653310500916,0.0385820123113799,0.131920246128742,0.370446115288221,0.0863694220516888,0.803393727471948,0.813654191861415,0.717767843483878,0.501794486215539,0.442583334870593,"Melitopol"
"місто Миколаїв","Миколаївська область",0.101736787273231,0.137644862312162,0.141676708555689,0.0758318474019779,0.556320154743413,0.0575236604846828,0.0469384929067008,0.194428903425719,0.473374961343852,0.108971014917499,0.750950595413405,0.745758584300674,0.626280340850405,0.38272547226298,0.319082090208376,"Mykolaiv"
"місто Миргород","Полтавська область",0.246741450565421,0.305722013045553,0.252656434474616,0.116956548460451,0.692055989820033,0.107316408556247,0.105159887574906,0.32874852420307,0.6764181672915,0.133066715142701,0.519505881284345,0.505382616534974,0.391558441558442,0.152971544465614,0.154274980306611,"Myrhorod"
"місто Мирноград","Донецька область",0.026503164556962,0.0386075468833042,0.0403234740223773,0.0292542677448338,0.370405214703313,0.0142045454545455,0.0141978589325032,0.0388833499501496,0.509613656783468,0.0529534305490222,0.904919447640967,0.906423202490319,0.902293120638086,0.429757412398922,0.566225388078758,"Myrnohrad"
"місто Могилів-Подільський","Вінницька область",0.324627357868355,0.367283245794321,0.434063821607074,0.119679476133035,0.654879512510387,0.141669964384646,0.146228210398112,0.228066128412149,0.754006548337067,0.188902225094636,0.403640680648991,0.400319707695821,0.311803152633602,0.0850422195416164,0.127042747668729,"Mohyliv-Podilskyi"
"місто Монастириська","Тернопільська область",0.461050405357772,0.569351669941061,0.380229419703104,0.114731839782756,0.604126679462572,0.35741980965809,0.320628683693517,0.530026990553306,0.855736591989138,0.33253358925144,0.103278110680296,0.0734774066797642,0.0759109311740891,0.011541072640869,0.0187140115163148,"Monastyryska"
"місто Моршин","Львівська область",0.299937185929648,0.485607476635514,0.304477611940299,0.0627583615182262,0.374205267938238,0.464824120603015,0.408971962616822,0.609381663113006,0.900037579857197,0.528156221616712,0.125628140703518,0.0766355140186916,0.0733475479744136,0.0169109357384442,0.0458673932788374,"Morshyn"
"місто Мукачево","Закарпатська область",0.162626105851312,0.260427263479145,0.308355698693863,0.106275634278248,0.634149225493674,0.303709452118578,0.283965341845862,0.379066022544283,0.737577583390803,0.181506444365614,0.370665838894925,0.356403690321675,0.271032385042047,0.0942252549816704,0.154940680304284,"Mukacheve"
"місто Надвірна","Івано-Франківська область",0.270796770796771,0.487597385152682,0.281232921630779,0.0773595199127114,0.481117286589711,0.547034047034047,0.400017909913137,0.629904907640179,0.884451718494272,0.459455607809605,0.11030186030186,0.0743261395182233,0.0739971581593617,0.0166939443535188,0.0314949408579165,"Nadvirna"
"місто Нетішин","Хмельницька область",0.449564283156261,0.593161610878661,0.395211983415808,0.0944591711385531,0.569924812030075,0.233257729497433,0.146705020920502,0.420088270696804,0.826986487360186,0.32402057776019,0.219529664557718,0.193841527196653,0.161628995586465,0.0490075644921446,0.0778789077958053,"Netishyn"
"місто Нова Каховка","Херсонська область",0.10831913324347,0.183530510585305,0.175115366072044,0.091389198333127,0.566941831445575,0.127571911798367,0.0916355334163553,0.200840278256078,0.540454676733919,0.120445382990977,0.660749256084844,0.652890203403902,0.586197396514912,0.305318314972975,0.296371664426953,"Nova Kakhovka"
"місто Новгород-Сіверський","Чернігівська область",0.133050847457627,0.174139564256394,0.213810930576071,0.110723964382501,0.731498698400893,0.0761299435028249,0.0636248815914114,0.190546528803545,0.606658923732095,0.0812569728523615,0.680225988700565,0.679823176507736,0.566285081240768,0.196864111498258,0.162328002975084,"Novhorod-Siverskyi"
"місто Новий Розділ","Львівська область",0.418289652961449,0.609503275561821,0.409216335540839,0.0811434659090909,0.464154760399545,0.45595896449467,0.305995522016751,0.521155261221486,0.883345170454545,0.488810216209382,0.0558627875290535,0.0530723940625259,0.0573031640912436,0.0122514204545455,0.0209887469970919,"Novyi Rozdil"
"місто Нововолинськ","Волинська область",0.444483535040811,0.607089127802444,0.361592963596384,0.132820720356131,0.666052278820375,0.308295806360822,0.205665431328661,0.506107989249939,0.805544314042898,0.261338248436104,0.160674078243738,0.136462040876234,0.117151233813828,0.0328611898016997,0.0479222520107239,"Novovolynsk"
"місто Новоград-Волинський","Житомирська область",0.205340603264479,0.26755470980019,0.299682161303139,0.134947800787267,0.691998431064915,0.14795008912656,0.112882968601332,0.295947556615018,0.7235153174739,0.173612473033928,0.558875956799832,0.563843958135109,0.376042908224076,0.0983227793941468,0.115807020984507,"Novograd Volyn"
"місто Новогродівка","Донецька область",0.0309566383549397,0.0516284680337756,0.0819761872177364,0.0693240901213172,0.323223570190641,0.0168752793920429,0.0193003618817853,0.0509100862186944,0.297227036395147,0.0528596187175043,0.893272239606616,0.884077201447527,0.837416176269331,0.522963604852686,0.608102253032929,"Novohrodivka"
"місто Новодністровськ","Чернівецька область",NA,NA,0.316564695218672,0.0760123135211935,0.670284938941655,NA,NA,0.385225470201677,0.811982003315179,0.193215739484396,NA,NA,0.280081577158396,0.0719867392848686,0.110990502035278,"Novodnistrovsk"
"місто Новомосковськ","Дніпропетровська область",0.177381424230414,0.224111472592229,0.177533728499218,0.118492753623188,0.642043249726602,0.0592680671158674,0.0614756614081395,0.250736390414197,0.48583574879227,0.0991992097929234,0.606024573919937,0.628445153765883,0.538601403687407,0.332135265700483,0.239602074293576,"Novomoskovsk"
"місто Ніжин","Чернігівська область",0.431576402321083,0.473432400747758,0.417163249503417,0.141482838818803,0.731339944821415,0.12615516870836,0.123506859731948,0.288859711140289,0.738388892804285,0.135709492207889,0.339619600257898,0.315896201007573,0.268457731542268,0.0828106279512298,0.110990977555738,"Nizhyn"
"місто Нікополь","Дніпропетровська область",0.239440890647337,0.287219600491305,0.255683158257588,0.142292565580969,0.679258806416932,0.0759678281085296,0.0591020751179779,0.257442986991781,0.55847875062049,0.112717920610494,0.560380055737658,0.57120692998901,0.46011357245233,0.237752491504067,0.192571199696439,"Nikopol"
"місто Обухів","Київська область, Київ",0.536118363794604,0.638346992958559,0.416666666666667,0.0962530079064971,0.635347791589526,0.169223237597911,0.133671938127669,0.328974358974359,0.82256216340094,0.256612007405448,0.203709747606614,0.159990765323791,0.236153846153846,0.0498453076658646,0.077492726791854,"Obukhiv"
"місто Одеса","Одеська область",0.130333007556435,0.155011525610117,0.169359952228809,0.0697055560552907,0.508134498538392,0.0822531048127577,0.0659973353635325,0.227211726103631,0.474940781385866,0.110867934924012,0.657438440084861,0.696368904115383,0.56051427903054,0.385876735330275,0.35851482269395,"Odesa"
"місто Олександрія","Кіровоградська область",0.278428574716347,0.276517790334649,0.250380904012189,0.162066197357046,0.68129853991923,0.0920577201905595,0.0826173336429548,0.247303797090192,0.593645794738792,0.110189499844672,0.506731720788935,0.531491085481332,0.474860335195531,0.184975917006299,0.191736564150357,"Oleksandriia"
"місто Острог","Рівненська область",0.375515463917526,0.493656117835788,0.407654723127036,0.106668878566689,0.601252158894646,0.261211340206186,0.201108356424092,0.353257328990228,0.80557398805574,0.28972366148532,0.268943298969072,0.243255067813913,0.214332247557003,0.0496018579960186,0.0822538860103627,"Ostroh"
"місто Охтирка","Сумська область",0.440939813324751,0.483594166814868,0.344654024098836,0.226201391510706,0.716034073754583,0.13988574187319,0.134003201138182,0.304184249326351,0.599536163097999,0.104809143843002,0.31191663984551,0.30050684687889,0.328791499313641,0.126961868291894,0.154518007332327,"Okhtyrka"
"місто Очаків","Миколаївська область",0.094976255936016,0.121605839416058,0.106923325784536,0.0688190314358539,0.553937905630591,0.0588602849287678,0.0443795620437956,0.1362018764154,0.407816482582838,0.108752850377127,0.752936765808548,0.77007299270073,0.730993206082174,0.45964316057774,0.319066830380635,"Ochakiv"
"місто Павлоград","Дніпропетровська область",0.145866055161148,0.206770326090607,0.170093019620105,0.100324511126096,0.605029744647037,0.0496324684299805,0.0421298317493367,0.162921128742281,0.385388570465273,0.0861843094302343,0.692969780737576,0.672733989320617,0.634057687798015,0.462533715441672,0.295685415458626,"Pavlograd"
"місто Первомайськ","Луганська область",0.0258857259881221,0.0353359849277789,0.0607045441355696,NA,NA,0.0211345484333402,0.0140674063219594,0.0481689977366375,NA,NA,0.90829408150727,0.913837136277999,0.861354535430329,NA,NA,"Pervomaisk"
"місто Первомайськ","Миколаївська область",0.134381680283464,0.166848635235732,0.224480351702595,0.147580863140823,0.626823818078254,0.0607924097338136,0.0525392886683209,0.23080482819791,0.522389404450851,0.129737545458529,0.712905209522973,0.713813068651778,0.517912922756546,0.270519866654654,0.217631336809359,"Pervomaisk"
"місто Первомайський","Харківська область",0.0747212514561491,0.104014063873425,0.11361970385574,0.0842074872485805,0.486225311519878,0.0349475786320519,0.0557671647621838,0.103430582026096,0.298431334808969,0.056709332881241,0.76443667831586,0.785428264478953,0.75949274299956,0.561447406409393,0.44197677375604,"Pervomaiskyi"
"місто Переяслав-Хмельницький","Київська область, Київ",0.489101571144058,0.556360457128583,0.418040943986352,0.15066628456799,0.706056254751246,0.151969462270414,0.131080996690189,0.273244242251919,0.741295314514973,0.188276036827435,0.262226156229254,0.243302316867545,0.254193915268695,0.0621865596790371,0.0831995945603514,"Pereiaslav-Khmelnytskyi"
"місто Першотравенськ","Дніпропетровська область",0.0920523138832998,0.18756169792695,0.158432571612488,0.102316928800947,0.61830861408506,0.0517479879275654,0.035538005923001,0.12383327969102,0.324792829359039,0.0802475198899912,0.733714788732394,0.690029615004936,0.689330543933054,0.513867749027566,0.28906787152539,"Pershotravensk"
"місто Подільськ","Одеська область",0.0876109409871802,0.103800435292148,0.121597592668582,0.0934530555313399,0.630951579230925,0.0473348211968651,0.0309169038450806,0.157639173847627,0.453317060413216,0.073203582732844,0.769761768827529,0.810424688877728,0.684995212693202,0.376078807427426,0.270994679776416,"Podilsk"
"місто Покров","Дніпропетровська область",0.145747076341977,0.130740336847207,0.128702815550415,0.102090087604332,0.615860630927558,0.0423839616474177,0.0512944787753948,0.150369576256841,0.400082775746706,0.0793031546377884,0.701677925473959,0.740983076860939,0.694972634429837,0.425881216803477,0.289903813815834,"Pokrov"
"місто Покровськ","Донецька область",0.025306371113246,0.0445408250286299,0.0668096843395648,0.0473475593201933,0.368374770165481,0.0206668697424842,0.0211495821251919,0.0645111860251302,0.353694955747407,0.0615556799104645,0.882981465426342,0.882580833800346,0.843977934416181,0.517185209317478,0.559197377887921,"Pokrovsk"
"місто Полтава","Полтавська область",0.330505697521285,0.411231884057971,0.292904628375185,0.117658114838831,0.676552269705283,0.141334388544365,0.109446972250309,0.347844922650367,0.704750493374683,0.151515661555552,0.415971608228173,0.399007134029884,0.327160591070922,0.125426808257369,0.150379546563883,"Poltava"
"місто Прилуки","Чернігівська область",0.386565769242365,0.448420909800197,0.43977028990521,0.171864823793328,0.725009754194303,0.111760981639483,0.13955697276027,0.285373278904034,0.717418047615602,0.138002341006633,0.394826494618469,0.334339699447064,0.250017297446897,0.0733410521745423,0.106008583690987,"Pryluky"
"місто Ржищів","Київська область, Київ",0.355883754168652,0.490547263681592,0.38899950223992,0.128800917957544,0.685300207039337,0.201048118151501,0.150497512437811,0.216525634644102,0.763912794033276,0.182539682539683,0.317532158170557,0.28681592039801,0.340219014435042,0.0656913367756741,0.108695652173913,"Rzhyschiv"
"місто Ровеньки","Луганська область",0.0207583831932126,0.0388792664289353,0.0895145525629887,NA,NA,0.0121395178822217,0.0117575140091696,0.0534317984361425,NA,NA,0.909771253775563,0.898746816097809,0.828437228496959,NA,NA,"Rovenky"
"місто Рогатин","Івано-Франківська область",0.321824907521578,0.537401991947447,0.5,0.08276020174232,0.562345679012346,0.519728729963009,0.365119728756092,0.423305294408709,0.894314534617148,0.392592592592593,0.0741882449650637,0.0563678745496927,0.0663038099950519,0.00825309491059147,0.0200617283950617,"Rohatyn"
"місто Ромни","Сумська область",0.376103328204713,0.493722369584439,0.42357789039928,0.141351726780668,0.766350660417554,0.306016681512673,0.284924845269673,0.380429119499834,0.773003784068592,0.125106518960375,0.194833589764353,0.159062776304156,0.177331501918249,0.0535996551228625,0.0889433319130805,"Romny"
"місто Рубіжне","Луганська область",0.0403341490169606,0.0531960270550241,0.0626293340090375,0.0401447844685752,0.284684849037672,0.0155542429612128,0.0140759246846627,0.0657544659825162,0.212306679828891,0.0531332664416674,0.902371107923382,0.888093352019987,0.847882089615271,0.679828891082593,0.648955577852778,"Rubizhne"
"місто Рівне","Рівненська область",0.321546877374259,0.481821977421997,0.326041990323583,0.0953055676092135,0.55961910019321,0.293640784075368,0.224816533650218,0.483439122908252,0.81711993340477,0.342913331493238,0.273666616015803,0.223347197019575,0.167774867947978,0.0508939878322013,0.0734773208206827,"Rivne"
"місто Саки","АР Крим, Севастополь",0.0435424354243542,0.0558577575708371,0.104186764422149,NA,NA,0.0515263334451526,0.0422992611837298,0.0728342658691877,NA,NA,0.808252264340825,0.838921815377121,0.784487748408258,NA,NA,"Saki"
"місто Самбір","Львівська область",0.488516630250061,0.549594845260178,0.346029696578438,0.0830921164651796,0.455101230647082,0.329497450837582,0.363126037293762,0.571453723810083,0.882342925251149,0.485351329892815,0.0786598689002185,0.0612613492140974,0.0697810904395798,0.0127135478744537,0.0266772528781262,"Sambir"
"місто Свердловськ","Луганська область",0.0227615862398471,0.0311005271620769,0.0644848542174088,NA,NA,0.0275394171046345,0.0212493130610002,0.0546004871243113,NA,NA,0.899703774486383,0.903197573833221,0.846248433398756,NA,NA,"Sverdlovsk"
"місто Світловодськ","Кіровоградська область",0.279480836112007,0.353077953810988,0.306133828996283,0.164462664198184,0.682891733650888,0.141264207091893,0.11539371009695,0.307481412639405,0.619589173939875,0.13317455591942,0.45559499480119,0.449081737211319,0.362267657992565,0.157674336595257,0.166517812841123,"Svitlovodsk"
"місто Севастополь","АР Крим, Севастополь",0.0453416000953857,0.0501687667545773,0.061696395771256,NA,NA,0.029669726958388,0.0240126330869664,0.0672272337646435,NA,NA,0.84321926791463,0.866560305625197,0.7878620896091,NA,NA,"Sevastopol"
"місто Селидове","Донецька область",0.0329244031830239,0.0606749431718832,0.0713771339009616,0.0804211987965749,0.336792875904927,0.0183355437665782,0.0165763245322609,0.0554496547634176,0.374218930803055,0.0554167467486706,0.888395225464191,0.870641720580521,0.844749438725802,0.416454524415645,0.582228201678519,"Selydove"
"місто Синельникове","Дніпропетровська область",0.125397284021959,0.201079622132254,0.149573731746434,0.148225075528701,0.661061571125265,0.0544929211210633,0.046221322537112,0.245716215075547,0.428436555891239,0.0693842887473461,0.624443802369257,0.668556005398111,0.56672575335528,0.350736404833837,0.255456475583864,"Synelnykove district"
